# theta_idx, align_idx, realization, theta_value, align_value, seedpoints, density
6, 4, 3, 0.9424777960769379, 1.4444444444444444, [2189.89922569], 443.6864933645287
6, 4, 4, 0.9424777960769379, 1.4444444444444444, [2189.89922569], 407.7823141421896
6, 4, 5, 0.9424777960769379, 1.4444444444444444, [2189.89922569], 463.6676093134926
6, 4, 6, 0.9424777960769379, 1.4444444444444444, [2189.89922569], 471.23340441933914
6, 4, 7, 0.9424777960769379, 1.4444444444444444, [2189.89922569], 461.5303233858693
6, 4, 8, 0.9424777960769379, 1.4444444444444444, [2189.89922569], 427.2155846973882
6, 4, 9, 0.9424777960769379, 1.4444444444444444, [2189.89922569], 437.4698654023827
6, 5, 0, 0.9424777960769379, 1.5555555555555556, [2108.58446915], 413.844898854103
6, 5, 1, 0.9424777960769379, 1.5555555555555556, [2108.58446915], 427.90837081045083
6, 5, 2, 0.9424777960769379, 1.5555555555555556, [2108.58446915], 446.7890518449568
6, 5, 3, 0.9424777960769379, 1.5555555555555556, [2108.58446915], 414.5127740473911
6, 5, 4, 0.9424777960769379, 1.5555555555555556, [2108.58446915], 446.22777155771337
6, 5, 5, 0.9424777960769379, 1.5555555555555556, [2108.58446915], 450.07894135902137
6, 5, 6, 0.9424777960769379, 1.5555555555555556, [2108.58446915], 433.64598391061384
6, 5, 7, 0.9424777960769379, 1.5555555555555556, [2108.58446915], 424.9616999512508
6, 5, 8, 0.9424777960769379, 1.5555555555555556, [2108.58446915], 442.8731539321884
6, 5, 9, 0.9424777960769379, 1.5555555555555556, [2108.58446915], 429.6883287292857
6, 6, 0, 0.9424777960769379, 1.6666666666666665, [2027.33304121], 459.61978539403896
6, 6, 1, 0.9424777960769379, 1.6666666666666665, [2027.33304121], 429.7697125082618
6, 6, 2, 0.9424777960769379, 1.6666666666666665, [2027.33304121], 465.65525935919334
6, 6, 3, 0.9424777960769379, 1.6666666666666665, [2027.33304121], 420.8107450150518
6, 6, 4, 0.9424777960769379, 1.6666666666666665, [2027.33304121], 402.5783310920584
6, 6, 5, 0.9424777960769379, 1.6666666666666665, [2027.33304121], 439.4647514452623
6, 6, 6, 0.9424777960769379, 1.6666666666666665, [2027.33304121], 437.8964305430603
6, 6, 7, 0.9424777960769379, 1.6666666666666665, [2027.33304121], 445.7428227286938
6, 6, 8, 0.9424777960769379, 1.6666666666666665, [2027.33304121], 448.77721785593496
6, 6, 9, 0.9424777960769379, 1.6666666666666665, [2027.33304121], 418.00632957055626
6, 7, 0, 0.9424777960769379, 1.7777777777777777, [1946.13370789], 468.55865569309253
6, 7, 1, 0.9424777960769379, 1.7777777777777777, [1946.13370789], 444.6009069474459
6, 7, 2, 0.9424777960769379, 1.7777777777777777, [1946.13370789], 435.3876486942968
6, 7, 3, 0.9424777960769379, 1.7777777777777777, [1946.13370789], 458.84935716551286
6, 7, 4, 0.9424777960769379, 1.7777777777777777, [1946.13370789], 461.88009750687195
6, 7, 5, 0.9424777960769379, 1.7777777777777777, [1946.13370789], 445.41035874150873
6, 7, 6, 0.9424777960769379, 1.7777777777777777, [1946.13370789], 431.48181620408957
6, 7, 7, 0.9424777960769379, 1.7777777777777777, [1946.13370789], 418.25656314451123
6, 7, 8, 0.9424777960769379, 1.7777777777777777, [1946.13370789], 465.1090435172592
6, 7, 9, 0.9424777960769379, 1.7777777777777777, [1946.13370789], 451.7795681654012
6, 8, 0, 0.9424777960769379, 1.8888888888888888, [1864.97774664], 461.17517987919587
6, 8, 1, 0.9424777960769379, 1.8888888888888888, [1864.97774664], 410.2813662593229
6, 8, 2, 0.9424777960769379, 1.8888888888888888, [1864.97774664], 444.28555810576074
6, 8, 3, 0.9424777960769379, 1.8888888888888888, [1864.97774664], 477.3136879621287
6, 8, 4, 0.9424777960769379, 1.8888888888888888, [1864.97774664], 431.5756766875665
6, 8, 5, 0.9424777960769379, 1.8888888888888888, [1864.97774664], 421.06956609533927
6, 8, 6, 0.9424777960769379, 1.8888888888888888, [1864.97774664], 416.5893407284265
6, 8, 7, 0.9424777960769379, 1.8888888888888888, [1864.97774664], 441.1784339151072
6, 8, 8, 0.9424777960769379, 1.8888888888888888, [1864.97774664], 437.2006508429488
6, 8, 9, 0.9424777960769379, 1.8888888888888888, [1864.97774664], 433.62342448498384
6, 9, 0, 0.9424777960769379, 2.0, [1783.85828106], 435.8374480323419
6, 9, 1, 0.9424777960769379, 2.0, [1783.85828106], 434.6272146926406
6, 9, 2, 0.9424777960769379, 2.0, [1783.85828106], 431.7691664330375
6, 9, 3, 0.9424777960769379, 2.0, [1783.85828106], 429.0131122247491
6, 9, 4, 0.9424777960769379, 2.0, [1783.85828106], 444.8148821432442
6, 9, 5, 0.9424777960769379, 2.0, [1783.85828106], 433.85239515217245
6, 9, 6, 0.9424777960769379, 2.0, [1783.85828106], 429.10842064515583
6, 9, 7, 0.9424777960769379, 2.0, [1783.85828106], 424.0184905451739
6, 9, 8, 0.9424777960769379, 2.0, [1783.85828106], 435.61263473863613
6, 9, 9, 0.9424777960769379, 2.0, [1783.85828106], 402.789027616771
7, 0, 0, 1.0995574287564276, 1.0, [2516.17545407], 446.9016465573392
7, 0, 1, 1.0995574287564276, 1.0, [2516.17545407], 477.8093309182409
7, 0, 2, 1.0995574287564276, 1.0, [2516.17545407], 460.1118170573209
7, 0, 3, 1.0995574287564276, 1.0, [2516.17545407], 444.9953819690306
7, 0, 4, 1.0995574287564276, 1.0, [2516.17545407], 474.61019544612543
7, 0, 5, 1.0995574287564276, 1.0, [2516.17545407], 435.1138568969763
7, 0, 6, 1.0995574287564276, 1.0, [2516.17545407], 471.83219938933405
7, 0, 7, 1.0995574287564276, 1.0, [2516.17545407], 471.6576896573373
7, 0, 8, 1.0995574287564276, 1.0, [2516.17545407], 461.1620286262264
7, 0, 9, 1.0995574287564276, 1.0, [2516.17545407], 444.86674745777634
7, 1, 0, 1.0995574287564276, 1.1111111111111112, [2434.3977587], 465.9966249651752
7, 1, 1, 1.0995574287564276, 1.1111111111111112, [2434.3977587], 469.12258478212266
7, 1, 2, 1.0995574287564276, 1.1111111111111112, [2434.3977587], 435.5633320529481
7, 1, 3, 1.0995574287564276, 1.1111111111111112, [2434.3977587], 461.3005972880976
7, 1, 4, 1.0995574287564276, 1.1111111111111112, [2434.3977587], 441.9253765294176
7, 1, 5, 1.0995574287564276, 1.1111111111111112, [2434.3977587], 456.6456474467814
7, 1, 6, 1.0995574287564276, 1.1111111111111112, [2434.3977587], 456.3759438156718
7, 1, 7, 1.0995574287564276, 1.1111111111111112, [2434.3977587], 441.0114139299976
7, 1, 8, 1.0995574287564276, 1.1111111111111112, [2434.3977587], 443.06225770977323
7, 1, 9, 1.0995574287564276, 1.1111111111111112, [2434.3977587], 453.88126162710813
7, 2, 0, 1.0995574287564276, 1.2222222222222223, [2352.78256872], 437.36481346213577
7, 2, 1, 1.0995574287564276, 1.2222222222222223, [2352.78256872], 422.6129105074559
7, 2, 2, 1.0995574287564276, 1.2222222222222223, [2352.78256872], 428.1468131138313
7, 2, 3, 1.0995574287564276, 1.2222222222222223, [2352.78256872], 455.94827614639337
7, 2, 4, 1.0995574287564276, 1.2222222222222223, [2352.78256872], 444.3110577550077
7, 2, 5, 1.0995574287564276, 1.2222222222222223, [2352.78256872], 428.15852025646757
7, 2, 6, 1.0995574287564276, 1.2222222222222223, [2352.78256872], 449.7064044559339
7, 2, 7, 1.0995574287564276, 1.2222222222222223, [2352.78256872], 471.32112588727705
7, 2, 8, 1.0995574287564276, 1.2222222222222223, [2352.78256872], 427.7332394493955
7, 2, 9, 1.0995574287564276, 1.2222222222222223, [2352.78256872], 438.8707679736803
7, 3, 0, 1.0995574287564276, 1.3333333333333333, [2271.29203232], 436.08171692802887
7, 3, 1, 1.0995574287564276, 1.3333333333333333, [2271.29203232], 468.37384403201236
7, 3, 2, 1.0995574287564276, 1.3333333333333333, [2271.29203232], 430.0634551025116
7, 3, 3, 1.0995574287564276, 1.3333333333333333, [2271.29203232], 431.30922634422984
7, 3, 4, 1.0995574287564276, 1.3333333333333333, [2271.29203232], 433.1112558882015
7, 3, 5, 1.0995574287564276, 1.3333333333333333, [2271.29203232], 426.9665468441093
7, 3, 6, 1.0995574287564276, 1.3333333333333333, [2271.29203232], 465.2504930158928
7, 3, 7, 1.0995574287564276, 1.3333333333333333, [2271.29203232], 426.13479617307314
7, 3, 8, 1.0995574287564276, 1.3333333333333333, [2271.29203232], 442.4223988131773
7, 3, 9, 1.0995574287564276, 1.3333333333333333, [2271.29203232], 456.7875303698297
7, 4, 0, 1.0995574287564276, 1.4444444444444444, [2189.89922569], 440.034012851342
7, 4, 1, 1.0995574287564276, 1.4444444444444444, [2189.89922569], 422.16086404259096
7, 4, 2, 1.0995574287564276, 1.4444444444444444, [2189.89922569], 439.99807753420896
7, 4, 3, 1.0995574287564276, 1.4444444444444444, [2189.89922569], 464.0014945952589
7, 4, 4, 1.0995574287564276, 1.4444444444444444, [2189.89922569], 472.1942545663122
7, 4, 5, 1.0995574287564276, 1.4444444444444444, [2189.89922569], 422.6872844672133
7, 4, 6, 1.0995574287564276, 1.4444444444444444, [2189.89922569], 446.14096858088914
7, 4, 7, 1.0995574287564276, 1.4444444444444444, [2189.89922569], 430.5005885010919
7, 4, 8, 1.0995574287564276, 1.4444444444444444, [2189.89922569], 446.6068909948772
7, 4, 9, 1.0995574287564276, 1.4444444444444444, [2189.89922569], 451.89011864216945
7, 5, 0, 1.0995574287564276, 1.5555555555555556, [2108.58446915], 449.22198581434867
7, 5, 1, 1.0995574287564276, 1.5555555555555556, [2108.58446915], 461.9212810288989
7, 5, 2, 1.0995574287564276, 1.5555555555555556, [2108.58446915], 435.16454938212433
7, 5, 3, 1.0995574287564276, 1.5555555555555556, [2108.58446915], 436.8460324386681
7, 5, 4, 1.0995574287564276, 1.5555555555555556, [2108.58446915], 445.71428707852556
7, 5, 5, 1.0995574287564276, 1.5555555555555556, [2108.58446915], 435.9790437090423
7, 5, 6, 1.0995574287564276, 1.5555555555555556, [2108.58446915], 436.3243457959608
7, 5, 7, 1.0995574287564276, 1.5555555555555556, [2108.58446915], 444.1620547282905
7, 5, 8, 1.0995574287564276, 1.5555555555555556, [2108.58446915], 485.4448741250661
7, 5, 9, 1.0995574287564276, 1.5555555555555556, [2108.58446915], 427.6954352684312
7, 6, 0, 1.0995574287564276, 1.6666666666666665, [2027.33304121], 457.5081127567372
7, 6, 1, 1.0995574287564276, 1.6666666666666665, [2027.33304121], 441.1115305406295
7, 6, 2, 1.0995574287564276, 1.6666666666666665, [2027.33304121], 444.3529644258615
7, 6, 3, 1.0995574287564276, 1.6666666666666665, [2027.33304121], 433.45966700441085
7, 6, 4, 1.0995574287564276, 1.6666666666666665, [2027.33304121], 434.3842905095965
7, 6, 5, 1.0995574287564276, 1.6666666666666665, [2027.33304121], 452.1903279572274
7, 6, 6, 1.0995574287564276, 1.6666666666666665, [2027.33304121], 433.99507937992206
7, 6, 7, 1.0995574287564276, 1.6666666666666665, [2027.33304121], 442.6619197653854
7, 6, 8, 1.0995574287564276, 1.6666666666666665, [2027.33304121], 441.22756199940596
7, 6, 9, 1.0995574287564276, 1.6666666666666665, [2027.33304121], 423.4893905914818
7, 7, 0, 1.0995574287564276, 1.7777777777777777, [1946.13370789], 453.5181581021038
7, 7, 1, 1.0995574287564276, 1.7777777777777777, [1946.13370789], 463.62925480926174
7, 7, 2, 1.0995574287564276, 1.7777777777777777, [1946.13370789], 465.37663677361513
7, 7, 3, 1.0995574287564276, 1.7777777777777777, [1946.13370789], 455.5957516973125
7, 7, 4, 1.0995574287564276, 1.7777777777777777, [1946.13370789], 452.4730918646301
7, 7, 5, 1.0995574287564276, 1.7777777777777777, [1946.13370789], 424.5890430341168
7, 7, 6, 1.0995574287564276, 1.7777777777777777, [1946.13370789], 451.3085421087043
7, 7, 7, 1.0995574287564276, 1.7777777777777777, [1946.13370789], 404.4580098452242
7, 7, 8, 1.0995574287564276, 1.7777777777777777, [1946.13370789], 425.5196970253338
7, 7, 9, 1.0995574287564276, 1.7777777777777777, [1946.13370789], 414.4166694602146
7, 8, 0, 1.0995574287564276, 1.8888888888888888, [1864.97774664], 422.876207474717
7, 8, 1, 1.0995574287564276, 1.8888888888888888, [1864.97774664], 432.976073034132
7, 8, 2, 1.0995574287564276, 1.8888888888888888, [1864.97774664], 443.97103646802657
7, 8, 3, 1.0995574287564276, 1.8888888888888888, [1864.97774664], 429.7193942634441
7, 8, 4, 1.0995574287564276, 1.8888888888888888, [1864.97774664], 457.32536260410325
7, 8, 5, 1.0995574287564276, 1.8888888888888888, [1864.97774664], 432.87412789667957
7, 8, 6, 1.0995574287564276, 1.8888888888888888, [1864.97774664], 456.60085151456354
7, 8, 7, 1.0995574287564276, 1.8888888888888888, [1864.97774664], 452.78996045944626
7, 8, 8, 1.0995574287564276, 1.8888888888888888, [1864.97774664], 440.38113989643597
7, 8, 9, 1.0995574287564276, 1.8888888888888888, [1864.97774664], 424.63830536687544
7, 9, 0, 1.0995574287564276, 2.0, [1783.85828106], 437.2411311536496
7, 9, 1, 1.0995574287564276, 2.0, [1783.85828106], 438.6436691179797
7, 9, 2, 1.0995574287564276, 2.0, [1783.85828106], 424.7782526616437
7, 9, 3, 1.0995574287564276, 2.0, [1783.85828106], 434.52383396641574
7, 9, 4, 1.0995574287564276, 2.0, [1783.85828106], 449.563985332334
7, 9, 5, 1.0995574287564276, 2.0, [1783.85828106], 422.8841445010777
7, 9, 6, 1.0995574287564276, 2.0, [1783.85828106], 453.44135117282866
7, 9, 7, 1.0995574287564276, 2.0, [1783.85828106], 445.9286165010527
7, 9, 8, 1.0995574287564276, 2.0, [1783.85828106], 424.45672790949675
7, 9, 9, 1.0995574287564276, 2.0, [1783.85828106], 451.0171387603791
8, 0, 0, 1.2566370614359172, 1.0, [2516.17545407], 455.9647791311638
8, 0, 1, 1.2566370614359172, 1.0, [2516.17545407], 456.6754950278345
8, 0, 2, 1.2566370614359172, 1.0, [2516.17545407], 452.8621304615142
8, 0, 3, 1.2566370614359172, 1.0, [2516.17545407], 442.3528065500369
8, 0, 4, 1.2566370614359172, 1.0, [2516.17545407], 458.3008738729342
8, 0, 5, 1.2566370614359172, 1.0, [2516.17545407], 442.1842772770648
8, 0, 6, 1.2566370614359172, 1.0, [2516.17545407], 441.8323650985034
8, 0, 7, 1.2566370614359172, 1.0, [2516.17545407], 476.85226674329806
8, 0, 8, 1.2566370614359172, 1.0, [2516.17545407], 471.0459609630703
8, 0, 9, 1.2566370614359172, 1.0, [2516.17545407], 441.2086482207783
8, 1, 0, 1.2566370614359172, 1.1111111111111112, [2434.3977587], 462.14023177264744
8, 1, 1, 1.2566370614359172, 1.1111111111111112, [2434.3977587], 442.0187954373041
8, 1, 2, 1.2566370614359172, 1.1111111111111112, [2434.3977587], 439.9657474261496
8, 1, 3, 1.2566370614359172, 1.1111111111111112, [2434.3977587], 472.01981060839233
8, 1, 4, 1.2566370614359172, 1.1111111111111112, [2434.3977587], 453.3645721130794
8, 1, 5, 1.2566370614359172, 1.1111111111111112, [2434.3977587], 437.3305654173636
8, 1, 6, 1.2566370614359172, 1.1111111111111112, [2434.3977587], 451.5509762467237
8, 1, 7, 1.2566370614359172, 1.1111111111111112, [2434.3977587], 468.7697021165789
8, 1, 8, 1.2566370614359172, 1.1111111111111112, [2434.3977587], 451.0046017768776
8, 1, 9, 1.2566370614359172, 1.1111111111111112, [2434.3977587], 465.17797995070094
8, 2, 0, 1.2566370614359172, 1.2222222222222223, [2352.78256872], 437.99354408895414
8, 2, 1, 1.2566370614359172, 1.2222222222222223, [2352.78256872], 430.8482908707525
8, 2, 2, 1.2566370614359172, 1.2222222222222223, [2352.78256872], 433.3300995197525
8, 2, 3, 1.2566370614359172, 1.2222222222222223, [2352.78256872], 447.3253248424853
8, 2, 4, 1.2566370614359172, 1.2222222222222223, [2352.78256872], 436.8376877614637
8, 2, 5, 1.2566370614359172, 1.2222222222222223, [2352.78256872], 442.1946974852824
8, 2, 6, 1.2566370614359172, 1.2222222222222223, [2352.78256872], 452.05525111775705
8, 2, 7, 1.2566370614359172, 1.2222222222222223, [2352.78256872], 467.969999868337
8, 2, 8, 1.2566370614359172, 1.2222222222222223, [2352.78256872], 445.5012362366
8, 2, 9, 1.2566370614359172, 1.2222222222222223, [2352.78256872], 458.1698720265243
8, 3, 0, 1.2566370614359172, 1.3333333333333333, [2271.29203232], 455.9077992135773
8, 3, 1, 1.2566370614359172, 1.3333333333333333, [2271.29203232], 425.1810368176835
8, 3, 2, 1.2566370614359172, 1.3333333333333333, [2271.29203232], 459.9172892301447
8, 3, 3, 1.2566370614359172, 1.3333333333333333, [2271.29203232], 469.1751107721815
8, 3, 4, 1.2566370614359172, 1.3333333333333333, [2271.29203232], 443.7922720359936
8, 3, 5, 1.2566370614359172, 1.3333333333333333, [2271.29203232], 458.808834342797
8, 3, 6, 1.2566370614359172, 1.3333333333333333, [2271.29203232], 463.0002530219988
8, 3, 7, 1.2566370614359172, 1.3333333333333333, [2271.29203232], 430.8503790675895
8, 3, 8, 1.2566370614359172, 1.3333333333333333, [2271.29203232], 462.94229656004075
8, 3, 9, 1.2566370614359172, 1.3333333333333333, [2271.29203232], 428.3696329235439
8, 4, 0, 1.2566370614359172, 1.4444444444444444, [2189.89922569], 444.67271949338766
8, 4, 1, 1.2566370614359172, 1.4444444444444444, [2189.89922569], 469.3669298234849
8, 4, 2, 1.2566370614359172, 1.4444444444444444, [2189.89922569], 417.29360827468486
8, 4, 3, 1.2566370614359172, 1.4444444444444444, [2189.89922569], 443.3347347294318
8, 4, 4, 1.2566370614359172, 1.4444444444444444, [2189.89922569], 433.9401373399219
8, 4, 5, 1.2566370614359172, 1.4444444444444444, [2189.89922569], 457.81109122376074
8, 4, 6, 1.2566370614359172, 1.4444444444444444, [2189.89922569], 419.87287099742423
8, 4, 7, 1.2566370614359172, 1.4444444444444444, [2189.89922569], 425.98471367775943
8, 4, 8, 1.2566370614359172, 1.4444444444444444, [2189.89922569], 453.18399713458916
8, 4, 9, 1.2566370614359172, 1.4444444444444444, [2189.89922569], 436.9463300105765
8, 5, 0, 1.2566370614359172, 1.5555555555555556, [2108.58446915], 459.9218630273693
8, 5, 1, 1.2566370614359172, 1.5555555555555556, [2108.58446915], 438.80132253553677
8, 5, 2, 1.2566370614359172, 1.5555555555555556, [2108.58446915], 421.5068172700535
8, 5, 3, 1.2566370614359172, 1.5555555555555556, [2108.58446915], 439.26647450879864
8, 5, 4, 1.2566370614359172, 1.5555555555555556, [2108.58446915], 433.3705948755052
8, 5, 5, 1.2566370614359172, 1.5555555555555556, [2108.58446915], 449.07401863451787
8, 5, 6, 1.2566370614359172, 1.5555555555555556, [2108.58446915], 451.7929936563654
8, 5, 7, 1.2566370614359172, 1.5555555555555556, [2108.58446915], 485.40613626189133
8, 5, 8, 1.2566370614359172, 1.5555555555555556, [2108.58446915], 460.7064043779152
8, 5, 9, 1.2566370614359172, 1.5555555555555556, [2108.58446915], 441.4055666972622
8, 6, 0, 1.2566370614359172, 1.6666666666666665, [2027.33304121], 474.7431479446251
8, 6, 1, 1.2566370614359172, 1.6666666666666665, [2027.33304121], 438.1044775780571
8, 6, 2, 1.2566370614359172, 1.6666666666666665, [2027.33304121], 407.9553187925685
8, 6, 3, 1.2566370614359172, 1.6666666666666665, [2027.33304121], 440.97493179135694
8, 6, 4, 1.2566370614359172, 1.6666666666666665, [2027.33304121], 448.6092157093918
8, 6, 5, 1.2566370614359172, 1.6666666666666665, [2027.33304121], 418.8324876968642
8, 6, 6, 1.2566370614359172, 1.6666666666666665, [2027.33304121], 409.6522197432277
8, 6, 7, 1.2566370614359172, 1.6666666666666665, [2027.33304121], 445.7264498883693
8, 6, 8, 1.2566370614359172, 1.6666666666666665, [2027.33304121], 419.13268918295825
8, 6, 9, 1.2566370614359172, 1.6666666666666665, [2027.33304121], 455.25956367311113
8, 7, 0, 1.2566370614359172, 1.7777777777777777, [1946.13370789], 440.8159063096256
8, 7, 1, 1.2566370614359172, 1.7777777777777777, [1946.13370789], 448.41160623253006
8, 7, 2, 1.2566370614359172, 1.7777777777777777, [1946.13370789], 428.69568575434016
8, 7, 3, 1.2566370614359172, 1.7777777777777777, [1946.13370789], 447.53000530228456
8, 7, 4, 1.2566370614359172, 1.7777777777777777, [1946.13370789], 429.950098800144
8, 7, 5, 1.2566370614359172, 1.7777777777777777, [1946.13370789], 426.98581959061016
8, 7, 6, 1.2566370614359172, 1.7777777777777777, [1946.13370789], 416.9157478792796
8, 7, 7, 1.2566370614359172, 1.7777777777777777, [1946.13370789], 426.825958024028
8, 7, 8, 1.2566370614359172, 1.7777777777777777, [1946.13370789], 454.11534484678725
8, 7, 9, 1.2566370614359172, 1.7777777777777777, [1946.13370789], 428.6785124370048
8, 8, 0, 1.2566370614359172, 1.8888888888888888, [1864.97774664], 438.2485604440448
8, 8, 1, 1.2566370614359172, 1.8888888888888888, [1864.97774664], 446.5392227200024
8, 8, 2, 1.2566370614359172, 1.8888888888888888, [1864.97774664], 435.4149263437082
8, 8, 3, 1.2566370614359172, 1.8888888888888888, [1864.97774664], 424.9613778799865
8, 8, 4, 1.2566370614359172, 1.8888888888888888, [1864.97774664], 443.0305830473489
8, 8, 5, 1.2566370614359172, 1.8888888888888888, [1864.97774664], 451.3479715846529
8, 8, 6, 1.2566370614359172, 1.8888888888888888, [1864.97774664], 451.2201020733025
8, 8, 7, 1.2566370614359172, 1.8888888888888888, [1864.97774664], 461.02067323848854
8, 8, 8, 1.2566370614359172, 1.8888888888888888, [1864.97774664], 458.9426534512669
8, 8, 9, 1.2566370614359172, 1.8888888888888888, [1864.97774664], 450.18038995782166
8, 9, 0, 1.2566370614359172, 2.0, [1783.85828106], 427.38992374137706
8, 9, 1, 1.2566370614359172, 2.0, [1783.85828106], 459.82980264751484
8, 9, 2, 1.2566370614359172, 2.0, [1783.85828106], 445.6145752738772
8, 9, 3, 1.2566370614359172, 2.0, [1783.85828106], 475.7953552933509
8, 9, 4, 1.2566370614359172, 2.0, [1783.85828106], 433.3651663118694
8, 9, 5, 1.2566370614359172, 2.0, [1783.85828106], 446.96112699792906
8, 9, 6, 1.2566370614359172, 2.0, [1783.85828106], 443.83752926350746
8, 9, 7, 1.2566370614359172, 2.0, [1783.85828106], 441.3385450088193
8, 9, 8, 1.2566370614359172, 2.0, [1783.85828106], 443.75790173089956
8, 9, 9, 1.2566370614359172, 2.0, [1783.85828106], 432.98503796659963
9, 0, 0, 1.413716694115407, 1.0, [2516.17545407], 467.8248129618661
9, 0, 1, 1.413716694115407, 1.0, [2516.17545407], 433.82692982021035
9, 0, 2, 1.413716694115407, 1.0, [2516.17545407], 467.68845771429466
9, 0, 3, 1.413716694115407, 1.0, [2516.17545407], 450.8737652342613
9, 0, 4, 1.413716694115407, 1.0, [2516.17545407], 461.4126022506297
9, 0, 5, 1.413716694115407, 1.0, [2516.17545407], 451.90711842211886
9, 0, 6, 1.413716694115407, 1.0, [2516.17545407], 446.7420036749968
9, 0, 7, 1.413716694115407, 1.0, [2516.17545407], 453.09625412703264
9, 0, 8, 1.413716694115407, 1.0, [2516.17545407], 440.09223373731794
9, 0, 9, 1.413716694115407, 1.0, [2516.17545407], 452.5718813563757
9, 1, 0, 1.413716694115407, 1.1111111111111112, [2434.3977587], 497.79865260744407
9, 1, 1, 1.413716694115407, 1.1111111111111112, [2434.3977587], 439.18725337192586
9, 1, 2, 1.413716694115407, 1.1111111111111112, [2434.3977587], 468.4890110187297
9, 1, 3, 1.413716694115407, 1.1111111111111112, [2434.3977587], 453.43320285053926
9, 1, 4, 1.413716694115407, 1.1111111111111112, [2434.3977587], 447.1342988558742
9, 1, 5, 1.413716694115407, 1.1111111111111112, [2434.3977587], 452.6811576680095
9, 1, 6, 1.413716694115407, 1.1111111111111112, [2434.3977587], 461.7976265276359
9, 1, 7, 1.413716694115407, 1.1111111111111112, [2434.3977587], 440.98620388773077
9, 1, 8, 1.413716694115407, 1.1111111111111112, [2434.3977587], 455.47141857560655
9, 1, 9, 1.413716694115407, 1.1111111111111112, [2434.3977587], 442.93820525718684
9, 2, 0, 1.413716694115407, 1.2222222222222223, [2352.78256872], 460.30516003110756
9, 2, 1, 1.413716694115407, 1.2222222222222223, [2352.78256872], 444.5567071448916
9, 2, 2, 1.413716694115407, 1.2222222222222223, [2352.78256872], 408.81193972288065
9, 2, 3, 1.413716694115407, 1.2222222222222223, [2352.78256872], 457.40698605717637
9, 2, 4, 1.413716694115407, 1.2222222222222223, [2352.78256872], 439.7362249653237
9, 2, 5, 1.413716694115407, 1.2222222222222223, [2352.78256872], 436.79416329316996
9, 2, 6, 1.413716694115407, 1.2222222222222223, [2352.78256872], 475.5522454445853
9, 2, 7, 1.413716694115407, 1.2222222222222223, [2352.78256872], 458.53075897960787
9, 2, 8, 1.413716694115407, 1.2222222222222223, [2352.78256872], 443.6460593964576
9, 2, 9, 1.413716694115407, 1.2222222222222223, [2352.78256872], 461.15485970956183
9, 3, 0, 1.413716694115407, 1.3333333333333333, [2271.29203232], 455.43372383128315
9, 3, 1, 1.413716694115407, 1.3333333333333333, [2271.29203232], 436.5594895947129
9, 3, 2, 1.413716694115407, 1.3333333333333333, [2271.29203232], 452.75402583966957
9, 3, 3, 1.413716694115407, 1.3333333333333333, [2271.29203232], 427.74011133496316
9, 3, 4, 1.413716694115407, 1.3333333333333333, [2271.29203232], 454.7915127927872
9, 3, 5, 1.413716694115407, 1.3333333333333333, [2271.29203232], 430.3513941851396
9, 3, 6, 1.413716694115407, 1.3333333333333333, [2271.29203232], 440.0471181265745
9, 3, 7, 1.413716694115407, 1.3333333333333333, [2271.29203232], 451.8750193375472
9, 3, 8, 1.413716694115407, 1.3333333333333333, [2271.29203232], 440.54438669445153
9, 3, 9, 1.413716694115407, 1.3333333333333333, [2271.29203232], 458.88240800247195
9, 4, 0, 1.413716694115407, 1.4444444444444444, [2189.89922569], 439.40668154479204
9, 4, 1, 1.413716694115407, 1.4444444444444444, [2189.89922569], 441.1499806815731
9, 4, 2, 1.413716694115407, 1.4444444444444444, [2189.89922569], 439.67318086704836
9, 4, 3, 1.413716694115407, 1.4444444444444444, [2189.89922569], 452.92504479491316
9, 4, 4, 1.413716694115407, 1.4444444444444444, [2189.89922569], 412.49777475881274
9, 4, 5, 1.413716694115407, 1.4444444444444444, [2189.89922569], 424.13948460494885
9, 4, 6, 1.413716694115407, 1.4444444444444444, [2189.89922569], 395.1696992749011
9, 4, 7, 1.413716694115407, 1.4444444444444444, [2189.89922569], 431.2598376379981
9, 4, 8, 1.413716694115407, 1.4444444444444444, [2189.89922569], 449.12514631831107
9, 4, 9, 1.413716694115407, 1.4444444444444444, [2189.89922569], 446.62041335818265
9, 5, 0, 1.413716694115407, 1.5555555555555556, [2108.58446915], 454.8251387922362
9, 5, 1, 1.413716694115407, 1.5555555555555556, [2108.58446915], 459.8595143448464
9, 5, 2, 1.413716694115407, 1.5555555555555556, [2108.58446915], 417.0741602121488
9, 5, 3, 1.413716694115407, 1.5555555555555556, [2108.58446915], 424.3926507642872
9, 5, 4, 1.413716694115407, 1.5555555555555556, [2108.58446915], 453.0843395279867
9, 5, 5, 1.413716694115407, 1.5555555555555556, [2108.58446915], 461.43353401113586
9, 5, 6, 1.413716694115407, 1.5555555555555556, [2108.58446915], 426.1090392954783
9, 5, 7, 1.413716694115407, 1.5555555555555556, [2108.58446915], 444.13786616951836
9, 5, 8, 1.413716694115407, 1.5555555555555556, [2108.58446915], 435.43288408616655
9, 5, 9, 1.413716694115407, 1.5555555555555556, [2108.58446915], 430.03307029605594
9, 6, 0, 1.413716694115407, 1.6666666666666665, [2027.33304121], 470.21933965641074
